gallery_id,processing_time_ms,result,matched_image,descriptor
86,1.631,false,,"[-0.09089715778827667,0.0999792143702507,0.10486479848623276,-0.010715899989008904,-0.07647798955440521,0.01887187361717224,-0.002948189154267311,-0.03819858655333519,0.10141395032405853,-0.021764583885669708,0.188908651471138,0.0015939660370349884,-0.24892087280750275,0.005795517936348915,-0.03562702238559723,0.09248821437358856,-0.08546745777130127,-0.10143523663282394,-0.1625366359949112,-0.11393090337514877,0.04633588343858719,0.09402637183666229,-0.034144189208745956,0.008461208082735538,-0.08428983390331268,-0.31051409244537354,-0.041578616946935654,-0.0729646161198616,0.09157943725585938,-0.12367389351129532,0.04197521507740021,-0.021340373903512955,-0.13907504081726074,0.023232197389006615,-0.017229750752449036,0.02878573350608349,-0.07785985618829727,-0.153514102101326,0.2218390554189682,-0.02704899199306965,-0.18128250539302826,0.002752212807536125,0.06807982921600342,0.24245187640190125,0.16795676946640015,0.0038133654743433,0.028032856062054634,-0.0637061595916748,0.13361956179141998,-0.26022475957870483,0.04984596371650696,0.17421817779541016,0.08553209900856018,0.14558111131191254,0.08387970924377441,-0.1588316708803177,0.016630280762910843,0.11080064624547958,-0.12753382325172424,0.04730036109685898,0.04886581003665924,-0.054670125246047974,-0.032255422323942184,-0.14869992434978485,0.15672007203102112,0.08157758414745331,-0.10867477208375931,-0.14743934571743011,0.055288165807724,-0.216792494058609,-0.07566996663808823,0.09135325253009796,-0.07847955077886581,-0.14020361006259918,-0.21486598253250122,0.09767918288707733,0.39657387137413025,0.1959671527147293,-0.1933610588312149,0.008116412907838821,-0.05365251749753952,-0.017485031858086586,0.10555276274681091,0.04587387666106224,-0.09630441665649414,-0.022598007693886757,-0.08579488098621368,-0.01781022921204567,0.23479139804840088,0.002779511734843254,-0.013575760647654533,0.19772011041641235,0.023982256650924683,0.025217091664671898,0.007344384677708149,0.017678365111351013,-0.11727505922317505,0.013368641026318073,-0.033045023679733276,0.021022755652666092,0.04357093572616577,-0.09528845548629761,0.03554222360253334,0.05649323761463165,-0.1541900485754013,0.23058292269706726,-0.004778991919010878,0.04640436917543411,0.070859394967556,0.02946976199746132,-0.09862802922725677,-0.006895075086504221,0.19108322262763977,-0.21341188251972198,0.20230966806411743,0.1296301633119583,0.007959829643368721,0.14102400839328766,0.10597317665815353,0.1658937931060791,-0.0625670775771141,0.022961091250181198,-0.15880811214447021,-0.0716751217842102,0.05595693737268448,-0.03789915144443512,0.028699617832899094,0.010823601856827736]"
86,1.583,false,,"[-0.08420809358358383,0.04192442446947098,0.03586353734135628,-0.05024781823158264,-0.06620080769062042,-0.043781619518995285,-0.07348840683698654,-0.10177483409643173,0.14214926958084106,-0.08965606987476349,0.17232675850391388,-0.051141753792762756,-0.20839786529541016,-0.023895712569355965,-0.010477406904101372,0.2178790420293808,-0.10539964586496353,-0.1654820740222931,-0.048063620924949646,-0.023882664740085602,0.06024628505110741,0.03287569060921669,-0.0017696935683488846,0.13382725417613983,-0.22084937989711761,-0.2975960075855255,-0.10152001678943634,-0.05842297896742821,-0.12233781814575195,-0.0686529204249382,-0.00446557579562068,0.07861398905515671,-0.17566725611686707,0.020652955397963524,0.0752609446644783,0.13810501992702484,0.03488556668162346,-0.0909988209605217,0.12210774421691895,-0.01905832812190056,-0.3303641080856323,0.03599170967936516,0.14119985699653625,0.24827508628368378,0.16975505650043488,-0.04586346447467804,-0.006609432399272919,-0.05650206282734871,0.07522743195295334,-0.14489078521728516,0.0041934289038181305,0.11608920991420746,-0.00952334888279438,0.0802256166934967,0.06535203754901886,-0.12243599444627762,0.0682700127363205,0.13960233330726624,-0.12151876837015152,-0.0448918417096138,0.039904460310935974,-0.07941994071006775,0.030994821339845657,-0.06814511120319366,0.15989404916763306,0.0393325574696064,-0.13041391968727112,-0.156998872756958,0.09853062033653259,-0.14268715679645538,-0.06345304846763611,0.10811672359704971,-0.20291386544704437,-0.23736456036567688,-0.3610980808734894,0.035140153020620346,0.39143896102905273,0.15661576390266418,-0.17729832231998444,0.1473846435546875,0.06318794935941696,0.04291686788201332,0.11148224025964737,0.1803753823041916,0.06893356889486313,0.0988650843501091,-0.07349394261837006,0.08374945819377899,0.23195409774780273,0.007651189342141151,-0.01834431104362011,0.2174297571182251,-0.03280778229236603,0.01624266803264618,0.030320413410663605,0.08039844781160355,-0.04690565541386604,0.005116241984069347,-0.16806119680404663,0.015006475150585175,0.009616833180189133,0.048411935567855835,0.008100648410618305,0.12310066819190979,-0.15136733651161194,0.09990066289901733,0.05650457739830017,-0.0016165990382432938,-0.05918239802122116,0.13563860952854156,-0.08017510920763016,-0.054779618978500366,0.07913804054260254,-0.24848529696464539,0.16821470856666565,0.1595836579799652,0.04950755089521408,0.07731679081916809,0.07105964422225952,0.0531204491853714,-0.012023200280964375,-0.03236114978790283,-0.1550603210926056,-0.016626376658678055,0.09079538285732269,-0.04334716871380806,0.12053433805704117,0.020510559901595116]"
86,1.403,false,,"[-0.08725818246603012,0.007692964747548103,0.027772042900323868,-0.0901445597410202,-0.12665943801403046,-0.012621537782251835,-0.07867716997861862,-0.07093251496553421,0.1725974828004837,-0.19505245983600616,0.15978845953941345,-0.09559915959835052,-0.18120993673801422,0.005089851096272469,-0.06266523897647858,0.2211654633283615,-0.10657157003879547,-0.16201530396938324,-0.10318482667207718,-0.03698379546403885,0.06695897877216339,0.02413366362452507,-0.08270023763179779,0.08009736239910126,-0.12928366661071777,-0.3340381383895874,-0.10619962215423584,-0.049681514501571655,-0.08641096949577332,-0.05437036603689194,-0.06310229748487473,0.0024375952780246735,-0.1876097172498703,-0.04755033180117607,0.021833641454577446,0.13258928060531616,-0.018928570672869682,-0.14589783549308777,0.1178840771317482,0.030811874195933342,-0.23605303466320038,0.023939654231071472,0.0822436660528183,0.22764244675636292,0.12809167802333832,0.0010179746896028519,0.024087753146886826,-0.07641120254993439,0.12043112516403198,-0.2211882472038269,-0.01576928049325943,0.11119474470615387,0.004793638363480568,0.09207376837730408,0.08676794171333313,-0.11898662149906158,0.07908289134502411,0.1904764175415039,-0.08462143689393997,0.0356152318418026,0.04312439635396004,-0.07201118022203445,0.0163593590259552,-0.07789789140224457,0.27949845790863037,0.10330410301685333,-0.11134117096662521,-0.13571567833423615,0.13286207616329193,-0.09604355692863464,-0.0701068565249443,0.001874387264251709,-0.17079032957553864,-0.19123022258281708,-0.31773579120635986,0.051553018391132355,0.44524648785591125,0.15582053363323212,-0.19338791072368622,0.07325394451618195,-0.022371429949998856,0.05539940297603607,0.1816457211971283,0.14534330368041992,0.04705967381596565,0.03677627816796303,-0.09780783206224442,0.03776203840970993,0.2708047926425934,-0.018206141889095306,-0.010600019246339798,0.19585111737251282,-0.03197348490357399,0.02563018910586834,0.022274475544691086,0.023538721725344658,-0.11318134516477585,-0.014430459588766098,-0.12267186492681503,0.0007173940539360046,0.0743732750415802,0.007364423014223576,-0.011123817414045334,0.13460515439510345,-0.11517573893070221,0.059310514479875565,-0.024115314707159996,-0.0014632842503488064,-0.029446033760905266,0.05802582949399948,-0.10628622025251389,-0.04576855152845383,0.10549524426460266,-0.1731562465429306,0.15322481095790863,0.15230488777160645,0.029915135353803635,0.11916884779930115,0.12325940281152725,0.06392106413841248,-0.01502992957830429,-0.007017031311988831,-0.1951858252286911,-0.03278103470802307,0.06762993335723877,0.028024597093462944,0.08653223514556885,0.01698520965874195]"
86,1.696,false,,"[-0.08693689852952957,-0.02751799486577511,0.00893288291990757,-0.14758560061454773,-0.15088045597076416,-0.06037032604217529,-0.09118228405714035,-0.046434663236141205,0.14130710065364838,-0.1815929412841797,0.13876239955425262,-0.07906506955623627,-0.15711382031440735,0.009760316461324692,-0.09808558225631714,0.19297806918621063,-0.18386848270893097,-0.19439278542995453,-0.043303538113832474,0.002108669374138117,0.09144061803817749,0.0030146301724016666,-0.06885029375553131,0.0880776047706604,-0.11967973411083221,-0.3482310175895691,-0.10107839107513428,-0.012630971148610115,-0.023507028818130493,-0.06566612422466278,-0.008499194867908955,-0.005278547294437885,-0.20413556694984436,0.0033082719892263412,0.03884850814938545,0.09622693061828613,0.004094845149666071,-0.1564358025789261,0.15370219945907593,0.027986230328679085,-0.3191065490245819,0.027334611862897873,0.10329322516918182,0.2362905889749527,0.16187819838523865,-0.023081209510564804,-0.024113386869430542,-0.10411113500595093,0.11956525593996048,-0.22345751523971558,0.01777436025440693,0.15079747140407562,0.0132648516446352,0.06510606408119202,0.03773422911763191,-0.07880618423223495,0.06289291381835938,0.203335702419281,-0.145250603556633,0.01552966795861721,0.052104800939559937,-0.03845707327127457,0.04880097880959511,-0.10720070451498032,0.23281905055046082,0.10915070027112961,-0.11412706971168518,-0.23851388692855835,0.14771577715873718,-0.14837434887886047,-0.07411225140094757,0.07645924389362335,-0.13985323905944824,-0.19702507555484772,-0.24788570404052734,0.00837467797100544,0.3651925325393677,0.18733534216880798,-0.1427766978740692,0.0840555727481842,-0.07218971848487854,0.004905330948531628,0.15910398960113525,0.1213986724615097,0.07272946834564209,0.037724919617176056,-0.08649517595767975,0.041794490069150925,0.288412868976593,-0.022432347759604454,-0.035873640328645706,0.20408736169338226,-0.01217616070061922,0.016831405460834503,0.0009440900757908821,0.0208954568952322,-0.131032794713974,0.054240528494119644,-0.17178989946842194,-0.03780855983495712,0.0353640578687191,0.07104547321796417,0.023487582802772522,0.16950368881225586,-0.0962044820189476,0.08699782937765121,-0.008456623181700706,-0.011713674291968346,-0.014763887971639633,0.05923572555184364,-0.09238038212060928,-0.0898827314376831,0.07207316905260086,-0.1787642389535904,0.2133713811635971,0.13696995377540588,0.13770784437656403,0.0806398019194603,0.12877637147903442,-3.546290099620819e-5,0.02195119298994541,-0.0721835047006607,-0.18620166182518005,0.026207316666841507,0.057510856539011,-0.00841311365365982,0.11455559730529785,-0.005018588621169329]"
86,1.530,false,,"[-0.08831728994846344,0.08047748357057571,0.07765205204486847,-0.0603652186691761,-0.11485711485147476,-0.00021152570843696594,-0.01083733607083559,-0.07539818435907364,0.21378661692142487,-0.08384133875370026,0.2594710886478424,-0.042064737528562546,-0.22132785618305206,-0.03939365595579147,-0.014267873018980026,0.19517730176448822,-0.13371549546718597,-0.14424176514148712,-0.09078377485275269,0.007470176555216312,0.026636086404323578,-0.0071623669937253,-0.024706339463591576,0.09951359033584595,-0.07053552567958832,-0.2999710440635681,-0.03674968332052231,-0.07834822684526443,0.010314390063285828,-0.06990643590688705,-0.05876142531633377,0.03263791650533676,-0.1870311200618744,-0.021213525906205177,0.05153811350464821,0.08562463521957397,-0.08927976340055466,-0.08996011316776276,0.11511329561471939,-0.02945236675441265,-0.26170897483825684,-0.06317554414272308,0.03799616917967796,0.17426392436027527,0.18557974696159363,0.01730334758758545,-0.010472645983099937,-0.09061813354492188,0.08027451485395432,-0.2288520634174347,-0.03216279670596123,0.1763395220041275,0.06407588720321655,0.09508537501096725,0.03884837031364441,-0.22594532370567322,-0.021586555987596512,0.12657585740089417,-0.10591546446084976,-0.0444398932158947,0.005497440695762634,-0.02223532274365425,-0.042531076818704605,-0.14261959493160248,0.24318133294582367,0.07743904739618301,-0.19868914783000946,-0.08162948489189148,0.1594342142343521,-0.09988130629062653,-0.017045779153704643,0.06114280968904495,-0.15204556286334991,-0.2378036230802536,-0.20419597625732422,0.007873812690377235,0.42541876435279846,0.11277969926595688,-0.19294598698616028,0.017692526802420616,-0.10621290653944016,0.03447197377681732,-0.03689856082201004,0.09135953336954117,-0.03883559629321098,0.07689888775348663,-0.04914553090929985,-0.03589285910129547,0.1549082100391388,-0.04944361373782158,0.07756008207798004,0.23158082365989685,-0.04944908618927002,0.02334306389093399,-0.007645656354725361,0.006425569765269756,-0.026500694453716278,-0.0004330091178417206,-0.15666069090366364,-0.04224430397152901,-0.06650357693433762,-0.0987362191081047,0.001339518465101719,0.04861811548471451,-0.2144649624824524,0.12978409230709076,0.09372632950544357,0.04397266358137131,-0.0029556998051702976,0.05569043755531311,-0.08090840280056,-0.052129536867141724,0.15261580049991608,-0.26343804597854614,0.21720340847969055,0.17262981832027435,0.09624437987804413,0.16783751547336578,0.08499725908041,0.10103149712085724,-0.017553718760609627,-0.07951796799898148,-0.1169552430510521,-0.03223639726638794,0.05545296147465706,-0.0572563037276268,0.004416674375534058,0.009532293304800987]"
86,1.438,false,,"[-0.084624744951725,-0.007968805730342865,0.025618497282266617,-0.1185818538069725,-0.10015564411878586,-0.04156512767076492,-0.0641031339764595,-0.076409712433815,0.15233485400676727,-0.12740659713745117,0.1752040833234787,-0.08667059987783432,-0.23988333344459534,-0.06281495094299316,-0.023322662338614464,0.22747109830379486,-0.14722687005996704,-0.16743752360343933,-0.05406458303332329,0.04198945686221123,0.024396449327468872,0.022252505645155907,0.01622789539396763,0.11142240464687347,-0.12961894273757935,-0.360766738653183,-0.1284930557012558,-0.004327596630901098,-0.13321560621261597,-0.07557711005210876,-0.044460441917181015,0.06378975510597229,-0.20628809928894043,-0.025916101410984993,0.015710115432739258,0.14737163484096527,0.0014509991742670536,-0.14721426367759705,0.11313686519861221,0.010241816751658916,-0.31382957100868225,0.072970911860466,0.09499836713075638,0.21788550913333893,0.14933077991008759,0.01633850485086441,-0.008464936167001724,-0.10156373679637909,0.06725674122571945,-0.2074628621339798,0.007378584239631891,0.12036734074354172,0.003443358466029167,0.02509073168039322,0.006864186376333237,-0.13116925954818726,0.03473883494734764,0.1471782773733139,-0.14455455541610718,-0.039667997509241104,0.03050731122493744,-0.014293927699327469,0.021568991243839264,-0.13280124962329865,0.20761850476264954,0.11412635445594788,-0.15627521276474,-0.17326924204826355,0.11227048933506012,-0.1516578197479248,-0.08504275232553482,0.062298983335494995,-0.18625369668006897,-0.2664239704608917,-0.3606213629245758,0.06052748113870621,0.3345358967781067,0.1660330891609192,-0.17281992733478546,0.08906791359186172,0.020248640328645706,0.0627184808254242,0.0863732099533081,0.19579237699508667,0.03197489678859711,0.1080809086561203,-0.09135250002145767,0.044955089688301086,0.22103309631347656,-0.013610349968075752,-0.05679962784051895,0.24174568057060242,0.0033003194257616997,0.08204901218414307,0.023698823526501656,0.053614359349012375,-0.017668714746832848,0.03479650244116783,-0.211546391248703,0.06245062127709389,0.04926249012351036,0.045167990028858185,-0.008407004177570343,0.14050498604774475,-0.07991987466812134,0.09178061783313751,0.0201373603194952,-0.03266211971640587,-0.032667383551597595,0.08760097622871399,-0.1070324257016182,-0.08689556270837784,0.07710215449333191,-0.25083908438682556,0.16506430506706238,0.19160409271717072,0.08928752690553665,0.11105813831090927,0.1384311318397522,0.08651015162467957,-0.0005078129470348358,-0.016626762226223946,-0.1894758641719818,-0.009133271872997284,0.12822778522968292,-0.007840882986783981,0.14168059825897217,0.047417476773262024]"
86,1.504,false,,"[-0.15049442648887634,0.05313839763402939,0.008899593725800514,-0.05306845158338547,-0.19766782224178314,-0.016605515033006668,-0.026576805859804153,-0.029967620968818665,0.1361740231513977,-0.10917814821004868,0.1713016778230667,-0.06154865399003029,-0.22497111558914185,-0.01981211267411709,-0.038476139307022095,0.2595256268978119,-0.16331219673156738,-0.2105180025100708,-0.012161917984485626,-0.0522659569978714,0.061931051313877106,0.05543363466858864,-0.05993819609284401,0.10714410990476608,-0.2262129932641983,-0.34168732166290283,-0.07746854424476624,-0.06961392611265182,-0.1362074464559555,-0.05761539936065674,-0.007141686975955963,0.09492401778697968,-0.16815440356731415,-0.0011923089623451233,0.08084562420845032,0.14282888174057007,-0.007683000527322292,-0.07325476408004761,0.10927332937717438,0.02079862356185913,-0.30055561661720276,0.03560512512922287,0.16912893950939178,0.27967095375061035,0.143199160695076,0.00769304484128952,-0.03590087965130806,-0.05776232108473778,0.08457610756158829,-0.2034502476453781,0.007608603686094284,0.13447922468185425,0.025722045451402664,0.06602352857589722,0.06659720838069916,-0.09644223749637604,0.05130234360694885,0.16104984283447266,-0.20668719708919525,-0.032392751425504684,0.004859045147895813,-0.0682687982916832,0.03751382976770401,-0.09743431210517883,0.2307499647140503,0.11335912346839905,-0.11964874714612961,-0.11318108439445496,0.17025190591812134,-0.1435593068599701,-0.11607271432876587,0.05352472513914108,-0.1470876783132553,-0.23243820667266846,-0.33465614914894104,0.0407249853014946,0.42489418387413025,0.1429748684167862,-0.16323953866958618,0.07198311388492584,0.08006273210048676,0.010061578825116158,0.12976130843162537,0.15319646894931793,0.002759285271167755,-0.008491076529026031,-0.09418433159589767,0.048675939440727234,0.24859367311000824,-0.0003745118447113782,-0.028268566355109215,0.19610169529914856,0.0065309880301356316,-0.006474697962403297,0.0766618475317955,0.10010271519422531,-0.08243468403816223,-0.006339604035019875,-0.1684333235025406,-0.024864405393600464,0.0030955453403294086,-0.04958593472838402,-0.03220151364803314,0.13183364272117615,-0.118841752409935,0.05336616188287735,0.025157660245895386,-0.04373025521636009,-0.10997182875871658,0.10503612458705902,-0.09633082151412964,-0.046433549374341965,0.06748384982347488,-0.22223776578903198,0.21279484033584595,0.1411045789718628,-0.03358473256230354,0.14253497123718262,0.07994170486927032,0.044527918100357056,-0.047325439751148224,-0.09358332306146622,-0.13064420223236084,-0.0704488530755043,0.12258857488632202,-0.04356098920106888,0.13854669034481049,0.02705913409590721]"
86,1.606,false,,"[-0.09145212173461914,-0.01106017455458641,0.030014075338840485,-0.05212172865867615,-0.08725354075431824,-0.026686199009418488,-0.09204883873462677,-0.05888940021395683,0.17758780717849731,-0.08430014550685883,0.13633589446544647,-0.07109717279672623,-0.2542860209941864,-0.02820178121328354,-0.1154676303267479,0.23044012486934662,-0.09864097088575363,-0.16593660414218903,-0.0606360100209713,0.04931362345814705,0.0692138522863388,0.04727480560541153,-0.0034257471561431885,0.0854920893907547,-0.12093197554349899,-0.3906363844871521,-0.0912267416715622,-0.04022882506251335,-0.14362779259681702,-0.050204139202833176,-0.04156110808253288,0.08563597500324249,-0.1831863969564438,-0.019931577146053314,0.038097262382507324,0.17368710041046143,0.001794109120965004,-0.1166146844625473,0.12861976027488708,0.05552389845252037,-0.3295082449913025,0.040887489914894104,0.06882475316524506,0.2997913956642151,0.16433784365653992,0.0045600030571222305,0.007406542077660561,-0.11946433782577515,0.08013685047626495,-0.2109130620956421,-0.01564773917198181,0.13609260320663452,0.020187001675367355,0.03253906965255737,0.03667717054486275,-0.12047041207551956,0.06901596486568451,0.138975128531456,-0.12905098497867584,-0.05538574606180191,0.028515996411442757,-0.05922510847449303,0.016698433086276054,-0.11036065965890884,0.2413529008626938,0.07231725752353668,-0.12672939896583557,-0.13543137907981873,0.14688685536384583,-0.12626464664936066,-0.03818675875663757,0.08084488660097122,-0.20026905834674835,-0.2245483100414276,-0.36453044414520264,0.01545112207531929,0.4301697611808777,0.11894267797470093,-0.17875728011131287,0.09511955082416534,-0.02606036327779293,0.0893910750746727,0.13276410102844238,0.1806977093219757,0.04375220462679863,0.09149663895368576,-0.12005402892827988,0.03098451718688011,0.24029743671417236,-0.04294755309820175,-0.03287319839000702,0.18725718557834625,0.020114123821258545,0.03572874143719673,0.03046947531402111,0.03601333498954773,-0.04512564092874527,0.018382273614406586,-0.20224028825759888,-0.005826007574796677,0.04107581079006195,0.06370110809803009,0.028984276577830315,0.132639080286026,-0.11189420521259308,0.03653516620397568,0.05265375226736069,-0.02090485766530037,0.0384233221411705,0.057576727122068405,-0.08929688483476639,-0.1150275394320488,0.10314838588237762,-0.23012661933898926,0.12986351549625397,0.1454780399799347,0.07779568433761597,0.09694508463144302,0.09626570343971252,0.08691143244504929,-0.063465915620327,-0.029911503195762634,-0.20068368315696716,0.024104708805680275,0.09961067140102386,0.035737305879592896,0.0954667180776596,0.010451369918882847]"
86,1.681,false,,"[-0.15038248896598816,0.03416388854384422,0.0255306176841259,-0.08025036752223969,-0.1070513054728508,0.020654508844017982,-0.04672868549823761,-0.04269653931260109,0.2117546796798706,-0.1511852741241455,0.17649595439434052,-0.050111331045627594,-0.1831897646188736,0.026130104437470436,-0.03854324668645859,0.23767924308776855,-0.12953618168830872,-0.17128287255764008,-0.002411098685115576,0.017521901056170464,0.06589963287115097,0.003509619738906622,-0.06971178948879242,0.13722269237041473,-0.10630839318037033,-0.37573954463005066,-0.11027802526950836,-0.0324568934738636,-0.08798769861459732,-0.03812552988529205,-0.06363995373249054,0.05325772985816002,-0.2175024449825287,-0.046230778098106384,-0.003981453366577625,0.21516095101833344,-0.04512527212500572,-0.06720840185880661,0.11149165779352188,0.061184946447610855,-0.306712806224823,0.0725206732749939,0.0885799378156662,0.26710039377212524,0.15242168307304382,0.049668341875076294,-0.02318774163722992,-0.09371370077133179,0.04952441528439522,-0.2601011395454407,0.021018845960497856,0.11144186556339264,0.027643561363220215,0.07297272980213165,0.018382985144853592,-0.16135171055793762,0.016270946711301804,0.09101554751396179,-0.17978878319263458,-0.011946610175073147,0.011538254097104073,-0.058144062757492065,0.030699657276272774,-0.13084962964057922,0.22256970405578613,0.18571776151657104,-0.10050731897354126,-0.16779085993766785,0.13087232410907745,-0.16800320148468018,-0.0633849948644638,0.11243709176778793,-0.13261766731739044,-0.2517580986022949,-0.3364984691143036,0.07253515720367432,0.406663179397583,0.18324127793312073,-0.11367659270763397,0.052721645683050156,0.026918603107333183,-0.005869537591934204,0.11011409759521484,0.1758485585451126,0.05609492212533951,0.06694106757640839,-0.07691812515258789,0.06393217295408249,0.2072443664073944,0.0028307894244790077,-0.020211227238178253,0.19334359467029572,-0.02587852254509926,0.07336218655109406,0.0004594484344124794,0.13205672800540924,-0.08800411224365234,0.029586095362901688,-0.22564847767353058,-0.05857435613870621,-0.0015512241516262293,0.06832986325025558,0.013548511080443859,0.12909340858459473,-0.13987907767295837,0.09879986196756363,-0.02162393368780613,-0.05397575721144676,-0.05613904818892479,0.07018452137708664,-0.08220122009515762,-0.02271224744617939,0.11263097077608109,-0.20334486663341522,0.15556812286376953,0.17338234186172485,-0.004728721454739571,0.1260705143213272,0.12386820465326309,0.05593637377023697,-0.03792286664247513,-0.08906953781843185,-0.2422570437192917,0.01712355762720108,0.08049482107162476,-0.015158437192440033,0.11694678664207458,0.02406243234872818]"
86,1.508,false,,"[-0.12832790613174438,0.024636738002300262,0.06368307024240494,-0.09179563820362091,-0.12312594056129456,-0.03602835163474083,-0.09223116189241409,-0.06316223740577698,0.15532706677913666,-0.1255945861339569,0.165312722325325,-0.056773796677589417,-0.19589588046073914,-0.02551102265715599,-0.03404054790735245,0.22624245285987854,-0.10616842657327652,-0.15886534750461578,-0.05851248651742935,-0.007368175312876701,0.021016927435994148,0.008631518110632896,-0.019014393910765648,0.13176576793193817,-0.1501302421092987,-0.39399999380111694,-0.09408022463321686,-0.017339782789349556,-0.14666622877120972,-0.0666138306260109,-0.016488704830408096,0.09375524520874023,-0.17805470526218414,0.016291465610265732,0.040738098323345184,0.1794331669807434,0.001252264715731144,-0.06861629337072372,0.076764315366745,0.038812972605228424,-0.30527904629707336,0.005878455005586147,0.09331028908491135,0.2603534162044525,0.15410438179969788,0.041518062353134155,0.02565574273467064,-0.0662747174501419,0.08883672952651978,-0.18670165538787842,0.015606733970344067,0.14201056957244873,0.008903220295906067,0.04562181606888771,0.06811046600341797,-0.18176229298114777,0.06029096990823746,0.13313376903533936,-0.1001901775598526,-0.012796130031347275,-0.009682605043053627,-0.06194709613919258,0.009065406396985054,-0.10071767121553421,0.23153053224086761,0.12542866170406342,-0.136366069316864,-0.1621471345424652,0.13297143578529358,-0.1303092986345291,-0.06122681125998497,0.05519640073180199,-0.21679562330245972,-0.2309284508228302,-0.37229475378990173,0.00999315083026886,0.3786109983921051,0.159756138920784,-0.1884225755929947,0.06649956107139587,0.0009405803284607828,0.07231008261442184,0.077738918364048,0.21600869297981262,0.012062368914484978,0.08474104106426239,-0.08475252985954285,0.028460130095481873,0.1894843727350235,0.0066443211399018764,-0.030728105455636978,0.21304187178611755,-0.023539187386631966,0.05033084750175476,-0.01317683421075344,0.02714504674077034,-0.09672320634126663,0.018262889236211777,-0.15169204771518707,-0.039337243884801865,0.017427539452910423,0.03663183003664017,0.009443589486181736,0.1403236985206604,-0.1792551726102829,0.10866843909025192,0.017262578010559082,0.03157854825258255,-0.026261458173394203,0.1390681117773056,-0.07407503575086594,-0.09244322031736374,0.0879887193441391,-0.22413796186447144,0.16252051293849945,0.22025762498378754,0.056201912462711334,0.12489062547683716,0.11526668816804886,0.07863806188106537,-0.011936357244849205,-0.017293859273195267,-0.1496947705745697,0.019771385937929153,0.04611267149448395,-0.04179977625608444,0.06233527138829231,0.04064158350229263]"
86,1.430,false,,"[-0.07296354323625565,0.033052217215299606,0.028357889503240585,-0.06915426254272461,-0.1458524763584137,-0.0691429004073143,-0.045311298221349716,-0.10749752819538116,0.10454799979925156,-0.05477780103683472,0.1625826060771942,-0.0700933113694191,-0.17624709010124207,-0.046842023730278015,-0.044571179896593094,0.20951302349567413,-0.16932415962219238,-0.1914876103401184,-0.0621144138276577,-0.002844293136149645,0.08042243868112564,0.06776608526706696,-0.025068536400794983,0.03546735644340515,-0.14478890597820282,-0.3229857087135315,-0.11378054320812225,-0.04809387028217316,-0.05631683021783829,-0.042445115745067596,-0.06896772235631943,0.00788845680654049,-0.20127052068710327,-0.0714162066578865,0.10153985768556595,0.09253790974617004,-0.04762344807386398,-0.1428365856409073,0.1035151481628418,0.013028823770582676,-0.2819949686527252,0.06779459863901138,0.1418481469154358,0.1804874688386917,0.21246615052223206,0.043263278901576996,0.012586917728185654,-0.15493179857730865,0.11053171753883362,-0.1444467306137085,-0.009006633423268795,0.13811703026294708,0.006650201976299286,0.0956253707408905,0.004481039941310883,-0.09918103367090225,0.01611228659749031,0.1600567251443863,-0.11324780434370041,-0.018865415826439857,0.08302097022533417,-0.041759978979825974,0.014319151639938354,-0.11905425786972046,0.2015989124774933,0.049276553094387054,-0.12017320841550827,-0.17172303795814514,0.14175714552402496,-0.15156197547912598,-0.14571356773376465,0.03503789007663727,-0.15266308188438416,-0.1939936876296997,-0.2928713262081146,-0.00954359583556652,0.3793371915817261,0.09773918986320496,-0.18389438092708588,0.04958215728402138,-0.011047141626477242,0.07215177267789841,0.12977664172649384,0.14092877507209778,0.034613125026226044,0.06368222087621689,-0.11103656888008118,-0.023083485662937164,0.3090907335281372,-0.04387412965297699,-0.008103197440505028,0.22052213549613953,-0.009736831299960613,0.08804108202457428,0.06965433806180954,0.070926234126091,-0.06509580463171005,0.018130704760551453,-0.16140200197696686,-0.03138293698430061,0.02408609353005886,0.008545421995222569,-0.0031334981322288513,0.16530746221542358,-0.05849115550518036,0.09808339923620224,0.003229068126529455,0.05514078587293625,-0.05270762741565704,0.005425406154245138,-0.04406330734491348,-0.06945538520812988,0.07652676105499268,-0.16308490931987762,0.19998162984848022,0.15536022186279297,0.035576801747083664,0.0814264789223671,0.10914598405361176,0.06392413377761841,-0.05901629850268364,-0.041684143245220184,-0.21894629299640656,-0.017075778916478157,0.08972609043121338,-0.0015949197113513947,0.11288126558065414,0.020821016281843185]"
